ID,Scenario,Transaction
Mistral-CuR-Airbus09,"The company uses 1000 EUR in cash to repay current other financial liabilities.
   Effect: Positive

   ","
2024-07-11 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities 1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Mistral-CuR-Airbus10,"The company purchases 500 EUR of new inventories on credit, increasing the short-term debt and trade liabilities.
   Effect: Negative

   ","
2024-07-11 * ""Purchase of Inventory on Credit (5)""
  Liabilities:Current:ShortTermDebt -500 EUR
  Assets:Current:Inventories 500 EUR
  Liabilities:Current:TradeLiabilities -500 EUR"
Mistral-CuR-Airbus11,"The company uses 1000 EUR in cash to repay current other liabilities.
   Effect: Positive

   ","
2024-07-11 * ""Repay current other liabilities""
  Liabilities:Current:OtherLiabilities 1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Mistral-CuR-Airbus12,"The company purchases 500 EUR of new inventories on credit, increasing the short-term debt and trade liabilities.
   Effect: Negative

   ","
2024-07-11 * ""Purchase of Inventory on Credit (6)""
  Liabilities:Current:ShortTermDebt -500 EUR
  Assets:Current:Inventories 500 EUR
  Liabilities:Current:TradeLiabilities -500 EUR"
Mistral-CuR-Airbus13,"The company uses 1000 EUR in cash to repay current other financial liabilities.
   Effect: Positive

   ","
2024-07-11 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities 1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Mistral-CuR-Airbus14,"The company purchases 500 EUR of new inventories on credit, increasing the short-term debt and trade liabilities.
   Effect: Negative

   ","
2024-07-11 * ""Purchase of Inventory on Credit (7)""
  Liabilities:Current:ShortTermDebt -500 EUR
  Assets:Current:Inventories 500 EUR
  Liabilities:Current:TradeLiabilities -500 EUR"
Mistral-CuR-Airbus15,"The company uses 1000 EUR in cash to repay current other liabilities.
   Effect: Positive

   ","
2024-07-11 * ""Repay current other liabilities""
  Liabilities:Current:OtherLiabilities 1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Mistral-CuR-Airbus16,"The company purchases 500 EUR of new inventories on credit, increasing the short-term debt and trade liabilities.
   Effect: Negative

   ","
2024-07-11 * ""Purchase of Inventory on Credit (8)""
  Liabilities:Current:ShortTermDebt -500 EUR
  Assets:Current:Inventories 500 EUR
  Liabilities:Current:TradeLiabilities -500 EUR"
Mistral-CuR-Airbus17,"The company uses 1000 EUR in cash to repay current other financial liabilities.
   Effect: Positive

   ","
2024-07-11 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities 1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Mistral-CuR-Airbus18,"The company purchases 500 EUR of new inventories on credit, increasing the short-term debt and trade liabilities.
   Effect: Negative

   ","
2024-07-11 * ""Purchase of Inventory on Credit (9)""
  Liabilities:Current:ShortTermDebt -500 EUR
  Assets:Current:Inventories 500 EUR
  Liabilities:Current:TradeLiabilities -500 EUR"
Mistral-CuR-Airbus19,"The company uses 1000 EUR in cash to repay current other liabilities.
   Effect: Positive

   ","
2024-07-11 * ""Repay current other liabilities""
  Liabilities:Current:OtherLiabilities 1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Mistral-CuR-Airbus20,"The company purchases 500 EUR of new inventories on credit, increasing the short-term debt and trade liabilities.
   Effect: Negative","
2024-07-11 * ""Purchase of Inventory on Credit (10)""
  Liabilities:Current:ShortTermDebt -500 EUR
  Assets:Current:Inventories 500 EUR
  Liabilities:Current:TradeLiabilities -500 EUR"
Mistral-CuR-Bayer01,"The company uses 1000 EUR in cash to repay current other financial liabilities.
   Effect: Positive

   ","
2024-07-11 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities 1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Mistral-CuR-Bayer02,"The company purchases new inventory worth 500 EUR on credit, increasing the short-term debt.
   Effect: Negative

   ","
2024-05-29 * ""Purchase of Inventory on Credit""
  Liabilities:Current:ShortTermDebt -500 EUR
  Assets:Current:Inventories 500 EUR"
Mistral-CuR-Bayer03,"The company receives a 1000 EUR income tax refund.
   Effect: Positive

   ","
2024-07-11 * ""Income Tax Refund""
  Liabilities:Current:RefundLiabilities -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-CuR-Bayer04,"The company sells assets held for sale for 1000 EUR.
   Effect: Positive

   ","
2024-07-11 * ""Sale of Assets Held for Sale""
  Assets:Current:AssetsHeldForSale 1000 EUR
  Liabilities:Current:CashAndCashEquivalents -1000 EUR"
Mistral-CuR-Bayer05,"The company purchases 500 EUR of other financial assets.
   Effect: Negative

   ","
2024-07-11 * ""Purchase of Other Financial Assets""
  Assets:Current:OtherFinancialAssets -500 EUR
  Liabilities:Current:CashAndCashEquivalents 500 EUR"
Mistral-CuR-Bayer06,"The company receives 1000 EUR in other receivables.
   Effect: Positive

   ","
2024-07-11 * ""Receipt of Other Receivables""
  Liabilities:Current:OtherReceivables 1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Mistral-CuR-Bayer07,"The company pays 1000 EUR in trade accounts payable.
   Effect: Negative

   ","
2024-07-11 * ""Payment of Trade Accounts Payable""
  Liabilities:Current:TradeAccountsPayable -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-CuR-Bayer08,"The company pays 500 EUR in other liabilities.
   Effect: Negative

   ","
2024-07-11 * ""Payment of Other Liabilities""
  Liabilities:Current:OtherLiabilities -500 EUR
  Assets:Current:CashAndCashEquivalents 500 EUR"
Mistral-CuR-Bayer09,"The company pays 1000 EUR in other provisions.
   Effect: Negative

   ","
2024-07-11 * ""Payment of Other Provisions""
  Liabilities:Current:OtherProvisions -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-CuR-Bayer10,"The company pays 1000 EUR in refund liabilities.
   Effect: Negative

   ","
2024-07-11 * ""Payment of Refund Liabilities""
  Liabilities:Current:RefundLiabilities -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-CuR-Bayer11,"The company invests 1000 EUR in investments accounted using equity method.
   Effect: Negative

   ","
2024-07-11 * ""Investment in Equity Method""
  Assets:NonCurrent:InvestmentsAccountedUsingEquityMethod 1000 EUR
  Liabilities:Current:CashAndCashEquivalents -1000 EUR"
Mistral-CuR-Bayer12,"The company purchases 500 EUR of other intangible assets.
   Effect: Negative

   ","
2024-07-11 * ""Purchase of Other Intangible Assets""
  Assets:NonCurrent:OtherIntangibleAssets -500 EUR
  Liabilities:Current:CashAndCashEquivalents 500 EUR"
Mistral-CuR-Bayer13,"The company purchases 1000 EUR of property, plant, and equipment.
   Effect: Negative

   ","
2024-07-11 * ""Purchase of Property, Plant, and Equipment""
  Assets:NonCurrent:PropertyPlantAndEquipment 1000 EUR
  Liabilities:Current:CashAndCashEquivalents -1000 EUR"
Mistral-CuR-Bayer14,"The company receives 1000 EUR in capital reserves.
   Effect: Positive

   ","
2024-07-11 * ""Capital Reserves Increase""
  Equity:CapitalReserves 1000 EUR
  Liabilities:Current:CashAndCashEquivalents -1000 EUR"
Mistral-CuR-Bayer15,"The company issues 1000 EUR in capital stock.
   Effect: Negative

   ","
2024-07-11 * ""Issuance of Capital Stock""
  Equity:CapitalStock -1000 EUR
  Liabilities:Current:CashAndCashEquivalents 1000 EUR"
Mistral-CuR-Bayer16,"The company pays 1000 EUR in contract liabilities.
   Effect: Negative

   ","
2024-07-11 * ""Payment of Contract Liabilities""
  Liabilities:Current:ContractLiabilities -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-CuR-Bayer17,"The company pays 500 EUR in deferred taxes.
   Effect: Negative

   ","
2024-07-11 * ""Payment of Deferred Taxes""
  Liabilities:NonCurrent:DeferredTaxes -500 EUR
  Assets:Current:CashAndCashEquivalents 500 EUR"
Mistral-CuR-Bayer18,"The company pays 1000 EUR in financial liabilities.
   Effect: Negative

   ","
2024-07-11 * ""Payment of Financial Liabilities""
  Liabilities:NonCurrent:FinancialLiabilities -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-CuR-Bayer19,"The company pays 1000 EUR in income tax liabilities.
   Effect: Negative

   ","
2024-07-11 * ""Payment of Income Tax Liabilities""
  Liabilities:NonCurrent:IncomeTaxLiabilities -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-CuR-Bayer20,"The company pays 1000 EUR in provisions for pensions and other post-employment benefits.
   Effect: Negative

   Processed - Waiting for next input.","
2024-07-11 * ""Payment of Provisions for Pensions and Other Post-Employment Benefits""
  Liabilities:NonCurrent:ProvisionsForPensionsAndOtherPostEmploymentBenefits -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-CuR-Deutsche_Telekom01,"The company uses 1000 EUR in cash to repay current other financial liabilities.
   Effect: Positive

   ","
2024-04-01 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities 1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Mistral-CuR-Deutsche_Telekom02,"The company purchases new inventory worth 500 EUR on credit, increasing the short-term debt.
   Effect: Negative

   ","
2024-04-01 * ""Purchase of Inventory on Credit""
  Liabilities:Current:TradePayables -500 EUR
  Assets:Current:Inventories 500 EUR"
Mistral-CuR-Deutsche_Telekom03,"The company sells 1000 EUR of current receivables to a third party at a discount of 5%.
   Effect: Positive

   ","
2024-04-01 * ""Sell current receivables at a discount""
  Liabilities:Current:TradeReceivables -950 EUR
  Assets:Current:CashAndCashEquivalents 950 EUR"
Mistral-CuR-Deutsche_Telekom04,"The company purchases 500 EUR of inventory on credit, but the supplier offers a 10% discount, which the company decides to pass on to its customers.
   Effect: Negative

   ","
2024-04-01 * ""Purchase of inventory with a discount""
  Liabilities:Current:TradePayables -450 EUR
  Assets:Current:Inventories 450 EUR"
Mistral-CuR-Deutsche_Telekom05,"The company pays 1000 EUR of current liabilities earlier than due.
   Effect: Positive

   ","
2024-04-01 * ""Pay current liabilities early""
  Liabilities:Current:TradePayables -1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Mistral-CuR-Deutsche_Telekom06,"The company delays payment of 500 EUR of current liabilities for an additional 30 days.
   Effect: Negative

   ","
2024-04-15 * ""Delay payment of current liabilities""
  Liabilities:Current:TradePayables 500 EUR
  Assets:Current:OtherAssets -500 EUR"
Mistral-CuR-Deutsche_Telekom07,"The company receives a 500 EUR cash dividend from an investment accounted using the equity method.
   Effect: Positive

   ","
2024-04-01 * ""Receive dividend from investment""
  Equity:IssuedCapital 700 EUR
  Assets:Current:CashAndCashEquivalents -700 EUR"
Mistral-CuR-Deutsche_Telekom08,"The company invests 1000 EUR in a new project, which requires an immediate payment.
   Effect: Negative

   ","
2024-04-01 * ""Invest in new project""
  Liabilities:NonCurrent:FinancialLiabilities 1000 EUR
  Assets:NonCurrent:InvestmentsAccountedUsingEquityMethod 1000 EUR"
Mistral-CuR-Deutsche_Telekom09,"The company receives a 1000 EUR advance payment from a customer for future services.
   Effect: Positive

   ","
2024-04-01 * ""Receive advance payment from customer""
  Liabilities:Current:TradeReceivables -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-CuR-Deutsche_Telekom10,"The company pays 500 EUR of current liabilities later than due.
   Effect: Negative

   ","
2024-04-01 * ""Pay current liabilities late""
  Liabilities:Current:TradePayables 500 EUR
  Assets:Current:OtherAssets -500 EUR"
Mistral-CuR-Deutsche_Telekom11,"The company receives a 1000 EUR loan from a bank, which is due in one year.
   Effect: Positive

   ","
2024-04-01 * ""Receive loan from bank""
  Liabilities:NonCurrent:FinancialLiabilities 1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-CuR-Deutsche_Telekom12,"The company pays 500 EUR of the loan from the bank earlier than due.
   Effect: Negative

   ","
2024-04-01 * ""Pay loan from bank early""
  Liabilities:NonCurrent:FinancialLiabilities -1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Mistral-CuR-Deutsche_Telekom13,"The company writes off 1000 EUR of current receivables as uncollectible.
   Effect: Negative

   ","
2024-04-01 * ""Write off current receivables as uncollectible""
  Liabilities:Current:TradeReceivables -1000 EUR
  Assets:Current:OtherAssets 1000 EUR"
Mistral-CuR-Deutsche_Telekom14,"The company receives a 1000 EUR cash payment from a customer who previously disputed the invoice.
   Effect: Positive

   ","
2024-04-01 * ""Receive cash payment from customer""
  Liabilities:Current:TradeReceivables -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-CuR-Deutsche_Telekom15,"The company pays 500 EUR of the loan from the bank later than due.
   Effect: Negative

   ","
2024-04-01 * ""Pay loan from bank late""
  Liabilities:NonCurrent:FinancialLiabilities 500 EUR
  Assets:Current:OtherAssets -500 EUR"
Mistral-CuR-Deutsche_Telekom16,"The company sells 1000 EUR of current assets at a loss of 5%.
   Effect: Negative

   ","
2024-04-01 * ""Sell current assets at a loss""
  Assets:Current:Inventories -1050 EUR
  Assets:Current:CashAndCashEquivalents 950 EUR"
Mistral-CuR-Deutsche_Telekom17,"The company purchases 500 EUR of current assets at a 10% discount.
   Effect: Positive

   ","
2024-04-01 * ""Purchase current assets at a discount""
  Assets:Current:Inventories 450 EUR
  Liabilities:Current:TradePayables 450 EUR"
Mistral-CuR-Deutsche_Telekom18,"The company writes off 1000 EUR of current liabilities as uncollectible.
   Effect: Positive

   ","
2024-04-01 * ""Write off current liabilities as uncollectible""
  Liabilities:Current:TradePayables -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-CuR-Deutsche_Telekom19,"The company receives a 1000 EUR cash payment from a customer who previously disputed the invoice, but the payment is less than the original invoice amount.
   Effect: Negative

   ","
2024-04-01 * ""Receive cash payment from customer, less than invoice amount""
  Liabilities:Current:TradeReceivables -900 EUR
  Assets:Current:CashAndCashEquivalents 900 EUR"
Mistral-CuR-Deutsche_Telekom20,"The company pays 1000 EUR of current liabilities in the form of equity instead.
   Effect: Negative","
2024-04-01 * ""Pay current liabilities with equity instead""
  Equity:RetainedEarnings -1000 EUR
  Liabilities:Current:TradePayables 1000 EUR"
Mistral-CuR-Mercedes-Benz01,"The company uses 1000 EUR in cash to repay current other financial liabilities.
   Effect: Positive

   ","
2024-07-11 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities 1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Mistral-CuR-Mercedes-Benz02,"The company purchases new inventory worth 500 EUR on credit, increasing the short-term debt.
   Effect: Negative

   ","
2024-05-29 * ""Purchase of Inventory on Credit""
  Liabilities:Current:ShortTermDebt -500 EUR
  Assets:Current:Inventories 500 EUR"
Mistral-CuR-Mercedes-Benz03,"The company sells assets held for sale for 200 EUR.
   Effect: Positive

   ","
2024-05-12 * ""Sale of Assets Held for Sale""
  Assets:Current:AssetsHeldForSale -200 EUR
  Assets:Current:CashAndCashEquivalents 200 EUR"
Mistral-CuR-Mercedes-Benz04,"The company increases its trade receivables by 300 EUR.
   Effect: Positive

   ","
2024-05-20 * ""Increase in Trade Receivables""
  Assets:Current:TradeReceivables 300 EUR"
Mistral-CuR-Mercedes-Benz05,"The company decreases its trade payables by 400 EUR.
   Effect: Positive

   ","
2024-05-15 * ""Decrease in Trade Payables""
  Liabilities:Current:TradePayables -400 EUR"
Mistral-CuR-Mercedes-Benz06,"The company increases its other financial assets by 1500 EUR.
   Effect: Positive

   ","
2024-05-25 * ""Increase in Other Financial Assets""
  Assets:Current:OtherFinancialAssets 1500 EUR"
Mistral-CuR-Mercedes-Benz07,"The company decreases its other financial liabilities by 800 EUR.
   Effect: Positive

   ","
2024-05-20 * ""Decrease in Other Financial Liabilities""
  Liabilities:Current:OtherFinancialLiabilities -800 EUR"
Mistral-CuR-Mercedes-Benz08,"The company increases its equipment on operating leases by 1000 EUR.
   Effect: Negative

   ","
2024-05-15 * ""Increase in Equipment on Operating Leases""
  Assets:NonCurrent:EquipmentOnOperatingLeases 1000 EUR
  Liabilities:NonCurrent:FinancingLiabilities -1000 EUR"
Mistral-CuR-Mercedes-Benz09,"The company decreases its intangible assets by 500 EUR.
   Effect: Positive

   ","
2024-05-10 * ""Decrease in Intangible Assets""
  Assets:NonCurrent:Intangible -500 EUR"
Mistral-CuR-Mercedes-Benz10,"The company increases its marketable debt securities by 1000 EUR.
   Effect: Positive

   ","
2024-05-25 * ""Increase in Marketable Debt Securities""
  Assets:Current:MarketableDebtSecurities 1000 EUR"
Mistral-CuR-Mercedes-Benz11,"The company decreases its other assets by 200 EUR.
   Effect: Positive

   ","
2024-05-10 * ""Decrease in Other Assets""
  Assets:Current:OtherAssets -200 EUR"
Mistral-CuR-Mercedes-Benz12,"The company increases its retained earnings by 2000 EUR.
   Effect: Positive

   ","
2024-05-20 * ""Increase in Retained Earnings""
  Equity:RetainedEarnings 2000 EUR"
Mistral-CuR-Mercedes-Benz13,"The company decreases its share capital by 500 EUR.
   Effect: Negative

   ","
2024-05-10 * ""Decrease in Share Capital""
  Equity:ShareCapital -500 EUR"
Mistral-CuR-Mercedes-Benz14,"The company increases its contract and refund liabilities by 300 EUR.
   Effect: Negative

   ","
2024-05-20 * ""Increase in Contract and Refund Liabilities""
  Liabilities:Current:ContractAndRefundLiabilities 300 EUR"
Mistral-CuR-Mercedes-Benz15,"The company decreases its deferred income by 200 EUR.
   Effect: Positive

   ","
2024-05-15 * ""Decrease in Deferred Income""
  Liabilities:Current:DeferredIncome -200 EUR"
Mistral-CuR-Mercedes-Benz16,"The company increases its financing liabilities by 1000 EUR.
   Effect: Negative

   ","
2024-05-25 * ""Increase in Financing Liabilities""
  Liabilities:Current:FinancingLiabilities 1000 EUR"
Mistral-CuR-Mercedes-Benz17,"The company decreases its other liabilities by 400 EUR.
   Effect: Positive

   ","
2024-05-15 * ""Decrease in Other Liabilities""
  Liabilities:Current:OtherLiabilities -400 EUR"
Mistral-CuR-Mercedes-Benz18,"The company increases its provisions for other risks by 800 EUR.
   Effect: Negative

   ","
2024-05-20 * ""Increase in Provisions for Other Risks""
  Liabilities:Current:ProvisionsForOtherRisks 800 EUR"
Mistral-CuR-Mercedes-Benz19,"The company decreases its receivables from financial services by 1500 EUR.
   Effect: Positive

   ","
2024-05-20 * ""Decrease in Receivables from Financial Services""
  Assets:Current:ReceivablesFromFinancialServices -1500 EUR"
Mistral-CuR-Mercedes-Benz20,"The company increases its provisions for pensions by 1000 EUR.
   Effect: Negative","
2024-05-20 * ""Increase in Provisions for Pensions""
  Liabilities:NonCurrent:ProvisionsForPensions 1000 EUR
  Equity:RetainedEarnings -1000 EUR"
Mistral-CuR-SAP01,"The company uses 1000 EUR in cash to repay current other financial liabilities.
   Effect: Positive

   ","
2024-04-01 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities 1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Mistral-CuR-SAP02,"The company purchases new inventory worth 500 EUR on credit, increasing the short-term debt.
   Effect: Negative

   ","
2024-04-01 * ""Purchase of Inventory on Credit""
  Liabilities:Current:ShortTermDebt -500 EUR
  Assets:Current:Inventories 500 EUR"
Mistral-CuR-SAP03,"The company sells 1000 EUR of other non-financial assets.
   Effect: Positive

   ","
2024-04-01 * ""Sale of Other Non-Financial Assets""
  Assets:Current:OtherNonFinancialAssets -1000 EUR
  Liabilities:Current:OtherNonFinancialLiabilities 1000 EUR"
Mistral-CuR-SAP04,"The company purchases 500 EUR of other non-financial assets on credit, increasing the short-term debt.
   Effect: Negative

   ","
2024-04-01 * ""Purchase of Other Non-Financial Assets on Credit""
  Liabilities:Current:ShortTermDebt 500 EUR
  Assets:Current:OtherNonFinancialAssets 500 EUR"
Mistral-CuR-SAP05,"The company collects 1000 EUR from trade and other receivables.
   Effect: Positive

   ","
2024-04-01 * ""Collection from Trade and Other Receivables""
  Liabilities:Current:TradeAndOtherPayables -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-CuR-SAP06,"The company pays 1000 EUR to trade and other payables.
   Effect: Negative

   ","
2024-04-01 * ""Payment to Trade and Other Payables""
  Assets:Current:CashAndCashEquivalents -1000 EUR
  Liabilities:Current:TradeAndOtherPayables 1000 EUR"
Mistral-CuR-SAP07,"The company pays 500 EUR in taxes.
   Effect: Negative

   ","
2024-04-01 * ""Payment of Taxes""
  Assets:Current:CashAndCashEquivalents -500 EUR
  Liabilities:Current:TaxLiabilities 500 EUR"
Mistral-CuR-SAP08,"The company receives 500 EUR in tax assets.
   Effect: Positive

   ","
2024-04-01 * ""Receipt of Tax Assets""
  Liabilities:Current:TaxLiabilities -500 EUR
  Assets:Current:CashAndCashEquivalents 500 EUR"
Mistral-CuR-SAP09,"The company pays 1000 EUR in contract liabilities.
   Effect: Negative

   ","
2024-04-01 * ""Payment of Contract Liabilities""
  Assets:Current:CashAndCashEquivalents -1000 EUR
  Liabilities:Current:ContractLiabilities 1000 EUR"
Mistral-CuR-SAP10,"The company receives 1000 EUR in contract liabilities.
   Effect: Positive

   ","
2024-04-01 * ""Receipt of Contract Liabilities""
  Liabilities:Current:ContractLiabilities -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-CuR-SAP11,"The company pays 1000 EUR in financial liabilities.
   Effect: Negative

   ","
2024-04-01 * ""Payment of Financial Liabilities""
  Assets:Current:CashAndCashEquivalents -1000 EUR
  Liabilities:Current:FinancialLiabilities 1000 EUR"
Mistral-CuR-SAP12,"The company receives 1000 EUR in financial liabilities.
   Effect: Positive

   ","
2024-04-01 * ""Receipt of Financial Liabilities""
  Liabilities:Current:FinancialLiabilities -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-CuR-SAP13,"The company pays 1000 EUR in other non-financial liabilities.
   Effect: Negative

   ","
2024-04-01 * ""Payment of Other Non-Financial Liabilities""
  Assets:Current:CashAndCashEquivalents -1000 EUR
  Liabilities:Current:OtherNonFinancialLiabilities 1000 EUR"
Mistral-CuR-SAP14,"The company receives 1000 EUR in other non-financial liabilities.
   Effect: Positive

   ","
2024-04-01 * ""Receipt of Other Non-Financial Liabilities""
  Liabilities:Current:OtherNonFinancialLiabilities -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-CuR-SAP15,"The company pays 1000 EUR in provisions.
   Effect: Negative

   ","
2024-04-01 * ""Payment of Provisions""
  Assets:Current:CashAndCashEquivalents -1000 EUR
  Liabilities:Current:Provisions 1000 EUR"
Mistral-CuR-SAP16,"The company receives 1000 EUR in provisions.
   Effect: Positive

   ","
2024-04-01 * ""Receipt of Provisions""
  Liabilities:Current:Provisions -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-CuR-SAP17,"The company pays 1000 EUR in other non-financial assets.
   Effect: Negative

   ","
2024-04-01 * ""Payment of Other Non-Financial Assets""
  Assets:Current:CashAndCashEquivalents -1000 EUR
  Assets:Current:OtherNonFinancialAssets -1000 EUR"
Mistral-CuR-SAP18,"The company receives 1000 EUR in other non-financial assets.
   Effect: Positive

   ","
2024-04-01 * ""Receipt of Other Non-Financial Assets""
  Liabilities:Current:OtherNonFinancialLiabilities 1000 EUR
  Assets:Current:OtherNonFinancialAssets 1000 EUR"
Mistral-CuR-SAP19,"The company pays 1000 EUR in intangible assets.
   Effect: Negative

   ","
2024-04-01 * ""Payment of Intangible Assets""
  Assets:Current:CashAndCashEquivalents -1000 EUR
  Assets:NonCurrent:IntangibleAssets 1000 EUR"
Mistral-CuR-SAP20,"The company receives 1000 EUR in intangible assets.
   Effect: Positive","
2024-04-01 * ""Receipt of Intangible Assets""
  Liabilities:NonCurrent:IntangibleAssets -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-QR-Airbus01,"The company uses 1000 EUR in cash to repay current other financial liabilities.
   Effect: Negative

   ","
2024-04-01 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-QR-Airbus02,"The company purchases new inventory worth 500 EUR on credit, increasing the short-term debt.
   Effect: Negative

   ","
2024-04-01 * ""Purchase of Inventory on Credit""
  Liabilities:Current:ShortTermDebt -500 EUR
  Assets:Current:Inventories 500 EUR"
Mistral-QR-Airbus03,"The company sells 1000 EUR of securities.
   Effect: Negative

   ","
2024-04-01 * ""Sell Securities""
  Assets:Current:Securities -1000 EUR
  Liabilities:Current:ContractLiabilities 1000 EUR"
Mistral-QR-Airbus04,"The company reduces trade receivables by 500 EUR.
   Effect: Negative

   ","
2024-04-01 * ""Reduce Trade Receivables""
  Liabilities:Current:TradeLiabilities -500 EUR
  Assets:Current:CashAndCashEquivalents 500 EUR"
Mistral-QR-Airbus05,"The company increases trade payables by 500 EUR.
   Effect: Positive

   ","
2024-04-01 * ""Increase Trade Payables""
  Liabilities:Current:TradeLiabilities 500 EUR
  Assets:Current:OtherAssets -500 EUR"
Mistral-QR-Airbus06,"The company reduces other current assets by 500 EUR.
   Effect: Negative

   ","
2024-04-01 * ""Reduce Other Current Assets""
  Assets:Current:OtherAssets -500 EUR
  Liabilities:Current:OtherLiabilities 500 EUR"
Mistral-QR-Airbus07,"The company increases other current liabilities by 500 EUR.
   Effect: Positive

   ","
2024-04-01 * ""Increase Other Current Liabilities""
  Liabilities:Current:OtherLiabilities 500 EUR
  Assets:Current:OtherFinancialAssets -500 EUR"
Mistral-QR-Airbus08,"The company reduces non-current other financial assets by 500 EUR.
   Effect: Negative

   ","
2024-04-01 * ""Reduce Non-current Other Financial Assets""
  Assets:NonCurrent:OtherFinancialAssets -500 EUR
  Liabilities:NonCurrent:OtherFinancialLiabilities 500 EUR"
Mistral-QR-Airbus09,"The company increases non-current other liabilities by 500 EUR.
   Effect: Positive

   ","
2024-04-01 * ""Increase Non-current Other Liabilities""
  Liabilities:NonCurrent:OtherLiabilities 500 EUR
  Assets:NonCurrent:OtherAssets -500 EUR"
Mistral-QR-Airbus10,"The company reduces non-current property, plant, and equipment by 500 EUR.
   Effect: Negative

   ","
2024-04-01 * ""Reduce Non-current Property, Plant, and Equipment""
  Assets:NonCurrent:PropertyPlantAndEquipment -500 EUR
  Liabilities:NonCurrent:LongTermFinancingLiabilities 500 EUR"
Mistral-QR-Airbus11,"The company increases non-current provisions by 500 EUR.
   Effect: Positive

   ","
2024-04-01 * ""Increase Non-current Provisions""
  Liabilities:NonCurrent:Provisions 500 EUR
  Assets:NonCurrent:IntangibleAssets -500 EUR"
Mistral-QR-Airbus12,"The company reduces non-current intangible assets by 500 EUR.
   Effect: Negative

   ","
2024-04-01 * ""Reduce Non-current Intangible Assets""
  Assets:NonCurrent:IntangibleAssets -500 EUR
  Liabilities:NonCurrent:InvestmentProperty 500 EUR"
Mistral-QR-Airbus13,"The company increases non-current investments accounted under equity method by 500 EUR.
   Effect: Positive

   ","
2024-04-01 * ""Increase Non-current Investments Accounted Under Equity Method""
  Assets:NonCurrent:InvestmentsAccountedUnderEquityMethod 500 EUR
  Liabilities:NonCurrent:OtherFinancialLiabilities -500 EUR"
Mistral-QR-Airbus14,"The company reduces non-current other investments and other long-term financial assets by 500 EUR.
   Effect: Negative

   ","
2024-04-01 * ""Reduce Non-current Other Investments and Other Long-Term Financial Assets""
  Assets:NonCurrent:OtherInvestmentsAndOtherLongTermFinancialAssets -500 EUR
  Liabilities:NonCurrent:OtherFinancialLiabilities 500 EUR"
Mistral-QR-Airbus15,"The company increases retained earnings by 500 EUR.
   Effect: Positive

   ","
2024-04-01 * ""Increase Retained Earnings""
  Equity:RetainedEarnings 500 EUR"
